COUNTY,STATE,Year,Death Rate,MME Rate
crenshaw,Alabama,2009,0.0001660020806101,227.8159286333117
cullman,Alabama,2009,0.0001660020806101,483.09333288327474
dale,Alabama,2009,0.0001660020806101,296.30785383812616
dallas,Alabama,2009,0.0001660020806101,328.1587637041957
dekalb,Alabama,2009,0.0001660020806101,371.021115674705
elmore,Alabama,2009,0.0001660020806101,298.6976833416467
fayette,Alabama,2009,0.0001660020806101,297.4126448961938
franklin,Alabama,2009,0.0001660020806101,598.6580729490349
geneva,Alabama,2009,0.0001660020806101,351.68854665651486
greene,Alabama,2009,0.0001660020806101,63.44159717808673
hale,Alabama,2009,0.0001660020806101,153.62203966862188
henry,Alabama,2009,0.0001660020806101,205.67796400351185
jackson,Alabama,2009,0.0001660020806101,587.2457899678334
lamar,Alabama,2009,0.0001660020806101,337.8430766939534
lauderdale,Alabama,2009,0.0001660020806101,402.9631667748568
lowndes,Alabama,2009,0.0001660020806101,72.62577526799387
macon,Alabama,2009,0.0001660020806101,125.1462275552486
marengo,Alabama,2009,0.0001660020806101,251.55090550435892
marion,Alabama,2009,0.0001660020806101,769.2521210623208
marshall,Alabama,2009,0.0001660020806101,580.1219333132609
monroe,Alabama,2009,0.0001660020806101,319.4189898758981
perry,Alabama,2009,0.0001660020806101,139.7368046128714
pickens,Alabama,2009,0.0001660020806101,233.9070436746758
pike,Alabama,2009,0.0001660020806101,289.38020992568914
randolph,Alabama,2009,0.0001660020806101,282.71256563901835
russell,Alabama,2009,0.0001660020806101,395.3488489796311
sumter,Alabama,2009,0.0001660020806101,128.15626654655097
talladega,Alabama,2009,0.0001660020806101,424.3858362977852
tallapoosa,Alabama,2009,0.0001660020806101,264.43993108627825
washington,Alabama,2009,0.0001660020806101,50.01936302788616
wilcox,Alabama,2009,0.0001660020806101,94.94703081934352
winston,Alabama,2009,0.0001660020806101,628.7836578527281
apache,Arizona,2009,0.0001571107713942,103.77600701558548
coconino,Arizona,2009,0.0001571107713942,245.9721880012415
gila,Arizona,2009,0.0001571107713942,598.3200449172955
graham,Arizona,2009,0.0001571107713942,1121.2783774593318
greenlee,Arizona,2009,0.0001571107713942,162.59088929484838
la paz,Arizona,2009,0.0001571107713942,346.7533707658321
santa cruz,Arizona,2009,0.0001571107713942,114.73783819229342
arkansas,Arkansas,2009,0.0001366888571289,347.7432302401004
ashley,Arkansas,2009,0.0001366888571289,227.13042024968163
baxter,Arkansas,2009,0.0001366888571289,443.94465620930737
boone,Arkansas,2009,0.0001366888571289,414.1536123207448
bradley,Arkansas,2009,0.0001366888571289,194.60353625428817
calhoun,Arkansas,2009,0.0001366888571289,317.2594253192671
carroll,Arkansas,2009,0.0001366888571289,630.0941958077766
chicot,Arkansas,2009,0.0001366888571289,263.0192727044866
clark,Arkansas,2009,0.0001366888571289,263.5232445961075
clay,Arkansas,2009,0.0001366888571289,260.5631910063441
cleburne,Arkansas,2009,0.0001366888571289,337.73087354312355
