BUYER_COUNTY,BUYER_STATE,Year,MME,CALC_BASE_WT_IN_GM
LA CROSSE,WI,2015,34761516.7725,26799.005485
LA CROSSE,WI,2016,30170684.535,23280.768259999997
LA CROSSE,WI,2017,25699781.287499998,19739.737224999997
LA CROSSE,WI,2018,22179834.8325,16985.177645
LA CROSSE,WI,2019,17847657.3525,13674.651564999998
LA PAZ,AZ,2006,6574601.020500001,4829.549847
LA PAZ,AZ,2007,6794360.34,5062.02286
LA PAZ,AZ,2008,7148771.695499999,5346.3759469999995
LA PAZ,AZ,2009,7063366.1625,5419.297225
LA PAZ,AZ,2010,7904572.726125,6019.55350075
LA PAZ,AZ,2011,8557617.0049875,6562.425303325
LA PAZ,AZ,2012,9503305.1743125,7198.978442875
LA PAZ,AZ,2013,9469631.67,7209.6448199999995
LA PAZ,AZ,2014,11413986.36,8547.87586
LA PAZ,AZ,2015,11847459.6075,8774.683444999999
LA PAZ,AZ,2016,11932171.717500001,8807.577855
LA PAZ,AZ,2017,9276982.875,6939.135
LA PAZ,AZ,2018,6727127.6325,5029.268695
LA PAZ,AZ,2019,6071183.7375,4582.8816750000005
LA PLATA,CO,2006,9436251.661225,7321.86629815
LA PLATA,CO,2007,9912294.214725,7816.2388596499995
LA PLATA,CO,2008,9302991.9615,7341.4449285
LA PLATA,CO,2009,9370108.0765875,7436.357285225
LA PLATA,CO,2010,9337270.275225,7424.71433515
LA PLATA,CO,2011,10374142.004999999,8219.35943
LA PLATA,CO,2012,11778455.94795,9186.703942799999
LA PLATA,CO,2013,10603486.8225,8277.450335
LA PLATA,CO,2014,10833543.3525,8327.489665
LA PLATA,CO,2015,10068816.243900001,7678.530492599999
LA PLATA,CO,2016,9537975.6525,7229.689865
LA PLATA,CO,2017,7775374.545,5945.84217
LA PLATA,CO,2018,6472449.9675,4958.597655
LA PLATA,CO,2019,5035863.4275,3906.3854899999997
LA PORTE,IN,2006,23474253.498,19397.889109
LA PORTE,IN,2007,25720584.26945,21760.2222263
LA PORTE,IN,2008,27755668.601725,23733.32954615
LA PORTE,IN,2009,33472401.6286125,28361.094489075
LA PORTE,IN,2010,37963895.0943,32120.6036612
LA PORTE,IN,2011,42786451.028625004,36241.58169075
LA PORTE,IN,2012,48828704.9390625,40719.719559375
LA PORTE,IN,2013,53750364.2008875,44219.521438925
LA PORTE,IN,2014,54716716.6593,44329.4253262
LA PORTE,IN,2015,54751743.4038,43712.8384192
LA PORTE,IN,2016,55601619.0471,44052.9420414
LA PORTE,IN,2017,49321363.4304,39426.7964536
LA PORTE,IN,2018,42133105.7082,33859.0668788
LA PORTE,IN,2019,37660081.2453,30235.6191802
LA SALLE,IL,2006,21033922.6513625,17582.316517575
LA SALLE,IL,2007,21265335.9005,18154.368467
LA SALLE,IL,2008,24261477.88245,20531.2411283
LA SALLE,IL,2009,24766694.61,21078.04536
LA SALLE,IL,2010,25555587.0940875,21878.502402725
LA SALLE,IL,2011,26918231.2891875,23318.412526125
LA SALLE,IL,2012,28751979.9445125,24876.288094675
LA SALLE,IL,2013,27099883.817925,23883.99384695
LA SALLE,IL,2014,25958933.3163375,23036.893924224998
LA SALLE,IL,2015,26688308.2353,23221.0694502
LA SALLE,IL,2016,25774361.4693,22428.3757662
LA SALLE,IL,2017,24007568.3304,20946.5726036
LA SALLE,IL,2018,20887610.6829,18081.0640686
LA SALLE,IL,2019,18557472.4059,16112.4249606
LA SALLE,LA,2006,3570543.7813500003,3062.1539109
LA SALLE,LA,2007,4508197.34625,3864.9916375000003
LA SALLE,LA,2008,4990195.9254375,4243.186218625
LA SALLE,LA,2009,5716107.834525,4900.60486135
LA SALLE,LA,2010,6206684.319975,5313.70841665
LA SALLE,LA,2011,6813992.2395375,5838.494968025
LA SALLE,LA,2012,7597374.337725,6555.8802101500005
LA SALLE,LA,2013,7459239.2443125,6423.818612875
LA SALLE,LA,2014,8371265.16,7096.44216
LA SALLE,LA,2015,7638544.0728,6315.9971952
LA SALLE,LA,2016,7209215.5203,5908.0725802
LA SALLE,LA,2017,6005059.1925,4913.682505
LA SALLE,LA,2018,5198516.0703,4247.9046302
LA SALLE,LA,2019,5129491.3539,4245.3256026
LA SALLE,TX,2006,557294.025,536.4504
LA SALLE,TX,2007,588633.975,575.85885
LA SALLE,TX,2008,584793.75,580.31125
LA SALLE,TX,2009,575171.7,568.44795
LA SALLE,TX,2010,615401.25,611.81525
LA SALLE,TX,2011,755153.775,743.27515
LA SALLE,TX,2012,795715.575,783.83695
LA SALLE,TX,2013,825717.675,814.73555
LA SALLE,TX,2014,668881.65,654.9859
LA SALLE,TX,2015,548756.595,495.90792000000005
LA SALLE,TX,2016,465155.78250000003,408.34009499999996
LA SALLE,TX,2017,332231.40750000003,284.156595
LA SALLE,TX,2018,279299.085,241.42195999999998
LA SALLE,TX,2019,218721.1275,187.859115
LABETTE,KS,2006,7356961.731,5810.410363999999
LABETTE,KS,2007,8411952.9398625,6731.131931575
LABETTE,KS,2008,9435940.8594375,7638.182054625
LABETTE,KS,2009,9548113.907025,7810.44862135
LABETTE,KS,2010,11162995.997025,9044.99058635
LABETTE,KS,2011,13434822.525674999,10760.58485545
LABETTE,KS,2012,14388474.0356625,11520.247638775
LABETTE,KS,2013,14158512.0281625,11376.237568774999
LABETTE,KS,2014,13854375.8454375,11187.959263625
LABETTE,KS,2015,13606698.0003,10779.7120602
LABETTE,KS,2016,12688401.54,10024.720739999999
LABETTE,KS,2017,12269879.309999999,9630.13506
LABETTE,KS,2018,10448754.36,8172.630509999999
LABETTE,KS,2019,9019228.395,7106.23187
LAC QUI PARLE,MN,2006,421757.4,343.4269
LAC QUI PARLE,MN,2007,540538.95,439.01085
LAC QUI PARLE,MN,2008,575372.7,464.65495
LAC QUI PARLE,MN,2009,623449.875,498.5226
LAC QUI PARLE,MN,2010,611052.825,496.6146
LAC QUI PARLE,MN,2011,543152.2125,445.545775
LAC QUI PARLE,MN,2012,547937.9625,444.95252500000004
LAC QUI PARLE,MN,2013,604679.775,490.60015
LAC QUI PARLE,MN,2014,662464.95,537.85145
LAC QUI PARLE,MN,2015,749317.875,594.89575
LAC QUI PARLE,MN,2016,762213.4875,605.6621749999999
LAC QUI PARLE,MN,2017,779846.5875,617.468025
LAC QUI PARLE,MN,2018,676066.7625,536.324825
LAC QUI PARLE,MN,2019,588571.6875,450.398625
LACKAWANNA,PA,2006,78669207.079125,60639.84867775
LACKAWANNA,PA,2007,88722197.09835,68265.1476539
LACKAWANNA,PA,2008,101142689.7169125,77751.95754627499
LACKAWANNA,PA,2009,103172295.539325,79565.14622055
LACKAWANNA,PA,2010,112504421.3115375,86032.064201025
LACKAWANNA,PA,2011,120346462.82265,92039.0802351
LACKAWANNA,PA,2012,133847943.7926,101418.2407484
LACKAWANNA,PA,2013,137802229.31114998,103583.7981791
LACKAWANNA,PA,2014,157313821.3369875,115820.725871325
LACKAWANNA,PA,2015,172341725.52315,124782.6836821
LACKAWANNA,PA,2016,169673142.46995,122097.1729833
LACKAWANNA,PA,2017,147636129.2178,106050.3603952
LACKAWANNA,PA,2018,106985297.7834,77245.8371756
LACKAWANNA,PA,2019,82636320.5406,59865.922410399995
LACLEDE,MO,2006,10749632.712,8457.2013065
LACLEDE,MO,2007,12062190.2895,9515.710093
LACLEDE,MO,2008,13352985.6413625,10564.923327575
LACLEDE,MO,2009,16403803.0538625,12765.589302575001
LACLEDE,MO,2010,16768754.0625,13123.159225
LACLEDE,MO,2011,16569262.0875,13107.763524999998
LACLEDE,MO,2012,17512989.1838625,13750.072282575
LACLEDE,MO,2013,16014462.915000001,12699.87829
LACLEDE,MO,2014,15710251.365,12423.009989999999
LACLEDE,MO,2015,16707244.1475,12918.523085
LACLEDE,MO,2016,16356718.6239,12541.8943726
LACLEDE,MO,2017,14096414.475,10693.97285
LACLEDE,MO,2018,11493710.985,8702.682359999999
LACLEDE,MO,2019,11179223.8125,8471.905875
LAFAYETTE,AR,2006,1350377.1038625,1276.557952575
LAFAYETTE,AR,2007,1217805.9000000001,1187.77355
LAFAYETTE,AR,2008,1371495.1635,1302.2406635
LAFAYETTE,AR,2009,1582102.095,1447.85122
LAFAYETTE,AR,2010,1196821.4025,1147.267365
LAFAYETTE,AR,2011,1403158.695,1309.7882200000001
LAFAYETTE,AR,2012,1808036.5425,1644.716655
LAFAYETTE,AR,2013,1762603.395,1660.35757
LAFAYETTE,AR,2014,1760163.7538625002,1555.096752575
LAFAYETTE,AR,2015,2143590.855,1885.6229799999999
LAFAYETTE,AR,2016,2318021.6925,2066.486205
LAFAYETTE,AR,2017,2047135.2075,1875.522695
LAFAYETTE,AR,2018,1838288.76,1658.71981
LAFAYETTE,AR,2019,1255835.19,1170.66769
LAFAYETTE,FL,2006,1215701.375,1032.14355
LAFAYETTE,FL,2007,1363718.3625,1175.117175
LAFAYETTE,FL,2008,1362681.925,1230.22405
LAFAYETTE,FL,2009,1257662.175,1149.7684
LAFAYETTE,FL,2010,1363409.2875,1232.677175
LAFAYETTE,FL,2011,1307740.8375,1198.793675
LAFAYETTE,FL,2012,1295000.2725,1114.78136
LAFAYETTE,FL,2013,1526557.44,1292.12269
LAFAYETTE,FL,2014,1692459.9375,1392.916875
LAFAYETTE,FL,2015,1834479.3225,1493.024885
LAFAYETTE,FL,2016,1918021.9875,1541.021325
LAFAYETTE,FL,2017,1852824.375,1437.5207500000001
LAFAYETTE,FL,2018,1611739.2375,1221.201425
LAFAYETTE,FL,2019,1558180.3875,1156.436325
LAFAYETTE,LA,2006,156601281.8614,121531.0515526
LAFAYETTE,LA,2007,158655643.8553,123932.49000019999
LAFAYETTE,LA,2008,136850632.94521248,108378.226104475
LAFAYETTE,LA,2009,148738757.1007875,116495.95267852499
LAFAYETTE,LA,2010,153524009.7867,120251.6202308
LAFAYETTE,LA,2011,153730603.4447625,121264.236083175
LAFAYETTE,LA,2012,149594669.1216,119191.9041664
LAFAYETTE,LA,2013,124907144.9588625,100554.988518575
LAFAYETTE,LA,2014,113838673.209525,92085.97304884999
LAFAYETTE,LA,2015,101700957.27090001,82507.7354066
LAFAYETTE,LA,2016,100339362.6063,80808.5934532
LAFAYETTE,LA,2017,85888594.0728,69257.3380012
LAFAYETTE,LA,2018,75382233.7476,60865.1042674
LAFAYETTE,LA,2019,65591811.1254,53222.2028616
LAFAYETTE,MO,2006,4506466.26,3687.73681
LAFAYETTE,MO,2007,4983887.317725,4040.94909515
LAFAYETTE,MO,2008,5817201.0975,4707.582515
LAFAYETTE,MO,2009,6525156.4125,5274.6509750000005
LAFAYETTE,MO,2010,7506233.4825,6020.127845
LAFAYETTE,MO,2011,8471845.1775,6838.71354
LAFAYETTE,MO,2012,8419377.2065875,6925.157952725
LAFAYETTE,MO,2013,9706997.7,7921.61795
LAFAYETTE,MO,2014,9606897.5175,7800.337955
LAFAYETTE,MO,2015,9442068.8664,7506.420677599999
LAFAYETTE,MO,2016,8768867.145,7014.99937
LAFAYETTE,MO,2017,8039315.1414,6420.355577599999
LAFAYETTE,MO,2018,6868546.6875,5471.239375
LAFAYETTE,MO,2019,5764072.815,4600.19169
LAFAYETTE,MS,2006,5113228.729,4440.702606
LAFAYETTE,MS,2007,6076629.022725,5238.20398515
LAFAYETTE,MS,2008,7122602.397725,6067.84009515
LAFAYETTE,MS,2009,8229104.16,6927.430985
LAFAYETTE,MS,2010,9136115.767725,7607.14976515
LAFAYETTE,MS,2011,10347641.3363625,8572.242522575
LAFAYETTE,MS,2012,11564360.0218125,9445.451902875
LAFAYETTE,MS,2013,9135249.12,7514.959844999999
LAFAYETTE,MS,2014,7147321.383862499,5923.202832575
LAFAYETTE,MS,2015,7623970.0503,6169.0773602
LAFAYETTE,MS,2016,6869597.5053,5623.7237902
LAFAYETTE,MS,2017,6539644.2489,5302.4816226
LAFAYETTE,MS,2018,5348900.9775,4286.884665
LAFAYETTE,MS,2019,5327686.3575,4191.708795
LAFAYETTE,WI,2006,621897.666,458.641294
LAFAYETTE,WI,2007,735320.2875000001,550.349925
LAFAYETTE,WI,2008,805367.60295,602.4967353
LAFAYETTE,WI,2009,437637.4020375,350.280268025
LAFAYETTE,WI,2010,637652.7049875,487.458003325
LAFAYETTE,WI,2011,837968.44635,636.7926809
LAFAYETTE,WI,2012,848156.5406625001,639.397393775
LAFAYETTE,WI,2013,732421.3913625,559.516327575
LAFAYETTE,WI,2014,670291.8375,512.395775
LAFAYETTE,WI,2015,718825.695,538.40507
LAFAYETTE,WI,2016,701446.23,548.59298
LAFAYETTE,WI,2017,661752.27,521.89827
LAFAYETTE,WI,2018,638459.4,507.57039999999995
LAFAYETTE,WI,2019,599997.5775,485.581765
LAFOURCHE,LA,2006,23000353.2345,20184.760312
LAFOURCHE,LA,2007,25496282.829,22511.826766
LAFOURCHE,LA,2008,28270934.4965375,24851.323851025
LAFOURCHE,LA,2009,28038816.10635,24562.0534659
LAFOURCHE,LA,2010,26632519.8429375,23314.683948625
LAFOURCHE,LA,2011,29117221.15635,25564.9732159
LAFOURCHE,LA,2012,32139384.2674875,28069.713978325
LAFOURCHE,LA,2013,32777617.5940875,28412.020902725
LAFOURCHE,LA,2014,35296696.613175,29919.53385545
LAFOURCHE,LA,2015,35877613.339200005,29701.3107728
LAFOURCHE,LA,2016,37792318.6095,30740.262353
LAFOURCHE,LA,2017,35019655.1784,28494.7482956
LAFOURCHE,LA,2018,27383582.1342,22191.8606928
LAFOURCHE,LA,2019,24209252.0892,19532.4354228
LAGRANGE,IN,2006,1890882.18,1520.60742
LAGRANGE,IN,2007,2122157.8194,1719.9439296
LAGRANGE,IN,2008,2736178.22295,2190.4867153
LAGRANGE,IN,2009,3527078.025,2765.27715
LAGRANGE,IN,2010,4084309.425,3188.93005
LAGRANGE,IN,2011,4426079.4375,3469.850125
LAGRANGE,IN,2012,4830010.1625,3785.4755999999998
LAGRANGE,IN,2013,4724638.2,3713.3862
LAGRANGE,IN,2014,4337778.0,3435.45075
LAGRANGE,IN,2015,4444386.8625,3509.449425
LAGRANGE,IN,2016,4239599.1375,3321.919325
LAGRANGE,IN,2017,3262430.64,2580.64239
LAGRANGE,IN,2018,2930974.275,2334.57765
LAGRANGE,IN,2019,2842939.8,2234.2163
LAJAS,PR,2006,79480.80000000002,72.30955
LAJAS,PR,2007,122099.55,107.5328
LAJAS,PR,2008,34659.15,34.659150000000004
LAJAS,PR,2009,92819.25,86.0955
LAJAS,PR,2010,200137.575,176.15619999999998
LAJAS,PR,2011,407353.5,319.4965
LAJAS,PR,2012,392861.32499999995,307.91795
LAJAS,PR,2013,429248.7,328.39245
LAJAS,PR,2014,330825.22500000003,246.3301
LAJAS,PR,2015,336677.325,239.18295
LAJAS,PR,2016,377724.375,265.43775
LAJAS,PR,2017,305221.8,214.22705
LAJAS,PR,2018,345427.725,239.4166
LAJAS,PR,2019,270739.275,186.24415
LAKE,CA,2006,51886319.110125,39244.13515675
LAKE,CA,2007,55668302.4683625,42446.754375575
LAKE,CA,2008,65872091.9254125,49656.392000275
LAKE,CA,2009,73996930.681575,56257.56257605
LAKE,CA,2010,77492313.6288375,58927.850874225
LAKE,CA,2011,75396151.2749625,57761.455169975
LAKE,CA,2012,76745457.9866625,58655.120597775
LAKE,CA,2013,76789668.274275,58671.84036285
LAKE,CA,2014,72311646.0043125,55615.266872875
LAKE,CA,2015,64493555.7675,49571.649455
LAKE,CA,2016,51269421.2064,39541.6621176
LAKE,CA,2017,38445392.0289,29897.2719026
LAKE,CA,2018,25280065.203900002,19888.2974526
LAKE,CA,2019,19124612.4525,15157.084465
LAKE,CO,2006,1886342.7375,1356.847425
LAKE,CO,2007,2370075.1875,1673.382625
LAKE,CO,2008,2133324.0,1522.35925
LAKE,CO,2009,1677036.95295,1224.2218853
LAKE,CO,2010,2052571.6875,1481.389125
LAKE,CO,2011,3024010.725,2161.3536
LAKE,CO,2012,2937691.3125,2088.369625
LAKE,CO,2013,2281876.8375,1640.767275
LAKE,CO,2014,1975894.35,1422.75385
LAKE,CO,2015,1879027.0499999998,1349.19555
LAKE,CO,2016,1588444.8375,1143.6687749999999
LAKE,CO,2017,1673111.9625,1185.8866249999999
LAKE,CO,2018,1440960.1275,1012.321065
LAKE,CO,2019,971858.2875,679.487225
LAKE,FL,2006,64564720.932425,50858.99721495
LAKE,FL,2007,82202275.781575,64425.94983105
LAKE,FL,2008,103731390.7107,78593.2276488
LAKE,FL,2009,140781512.365875,103756.23875224999
LAKE,FL,2010,174917207.9161125,126547.781064075
LAKE,FL,2011,178738328.9020125,130021.119039675
LAKE,FL,2012,156530172.2851875,114652.852518625
LAKE,FL,2013,131751762.8992875,98756.413964525
LAKE,FL,2014,135115932.1708875,101174.416418925
LAKE,FL,2015,123524284.806,92139.476874
LAKE,FL,2016,122969342.8824,91563.81076159999
LAKE,FL,2017,114515323.3662,85519.1931108
LAKE,FL,2018,99553066.3041,74233.40172940001
LAKE,FL,2019,93736692.7839,69666.9750826
LAKE,IL,2006,93392424.2081625,76062.866688775
LAKE,IL,2007,90760083.09335,73117.1475294
LAKE,IL,2008,92346589.8718875,75563.779891925
LAKE,IL,2009,96706498.06334999,79405.1809704
LAKE,IL,2010,114035857.3833375,95293.05388372499
LAKE,IL,2011,123609394.0980375,103813.277866525
LAKE,IL,2012,131929307.51475,110331.470064
LAKE,IL,2013,131754656.84025,110573.6918895
LAKE,IL,2014,129950435.2031625,108915.017318775
LAKE,IL,2015,134170406.205,111403.771335
LAKE,IL,2016,132808869.9831,109438.2701454
LAKE,IL,2017,120616285.62810001,99499.4419654
LAKE,IL,2018,98282549.24370001,81413.62102579999
LAKE,IL,2019,82057565.43720001,68591.7895448
LAKE,IN,2006,88089271.94945,76348.1825463
LAKE,IN,2007,96578053.1636125,84998.345789075
LAKE,IN,2008,107036343.7650125,94345.295786675
LAKE,IN,2009,119248282.29915,105206.9337961
LAKE,IN,2010,131399806.759425,115820.71829794999
LAKE,IN,2011,141210266.806875,125457.91439024999
LAKE,IN,2012,149760337.5703875,131614.164771925
LAKE,IN,2013,150535632.341625,131717.46105075
LAKE,IN,2014,136632356.3947125,119486.512326475
LAKE,IN,2015,129736950.6771,112799.6637514
LAKE,IN,2016,129089127.7044,111838.3140646
LAKE,IN,2017,115900242.7569,100384.5824546
LAKE,IN,2018,99629268.22320001,85942.8347688
LAKE,IN,2019,88076036.1231,76081.5007554
LAKE,MI,2006,1348702.3725,1222.297435
LAKE,MI,2007,1224826.95,1135.84935
LAKE,MI,2008,1040583.8250000001,977.6047000000001
LAKE,MI,2009,1112852.8125,1068.767425
LAKE,MI,2010,1204673.925,1175.13425
LAKE,MI,2011,1644038.25,1610.8677500000001
LAKE,MI,2012,1956597.045225,1896.07563015
LAKE,MI,2013,2369938.05,2265.6751
LAKE,MI,2014,2546621.8125,2345.0213750000003
LAKE,MI,2015,2793927.9375,2463.276325
LAKE,MI,2016,2436436.1625,2180.956075
LAKE,MI,2017,2273319.4425,2057.823255
LAKE,MI,2018,1932920.475,1736.0042500000002
LAKE,MI,2019,1785665.5125,1608.270575
LAKE,MN,2006,1518041.7413625,1184.440702575
LAKE,MN,2007,1497497.8875,1225.8362
LAKE,MN,2008,1578031.0875000001,1336.760525
LAKE,MN,2009,1821895.5525,1461.166365
LAKE,MN,2010,1797676.125,1454.989
LAKE,MN,2011,2172190.95,1732.00945
LAKE,MN,2012,2102135.8875,1716.080575
LAKE,MN,2013,1966719.6749999998,1561.27755
LAKE,MN,2014,1755734.1,1437.9248499999999
LAKE,MN,2015,1758923.9625000001,1411.1940249999998
LAKE,MN,2016,1636641.675,1321.2977999999998
LAKE,MN,2017,1484884.875,1205.84925
LAKE,MN,2018,1399168.575,1118.7882
LAKE,MN,2019,1327790.1375000002,1053.797325
LAKE,MT,2006,6907033.6486125,5737.280709075
LAKE,MT,2007,7620287.4147375,6366.853274825
LAKE,MT,2008,8908080.4465625,7413.171864375
LAKE,MT,2009,9424860.855225,7962.75134015
LAKE,MT,2010,9814841.1,8402.76395
LAKE,MT,2011,10932295.8788625,9385.302852575
LAKE,MT,2012,12246129.514537498,10386.055693025
LAKE,MT,2013,11520921.135675,9716.42294045
LAKE,MT,2014,10402344.0975,8645.988535
LAKE,MT,2015,9953428.2225,8136.334784999999
LAKE,MT,2016,8938780.8078,7369.9205552
LAKE,MT,2017,8659574.3925,7080.501705
LAKE,MT,2018,7971591.54,6558.25929
LAKE,MT,2019,7504015.8225,6115.180435
LAKE,OH,2006,51983013.5422,38455.2966348
LAKE,OH,2007,60779817.148325,45037.82681555
LAKE,OH,2008,74037214.2316125,54446.479371075
LAKE,OH,2009,86292424.8092625,63308.677721175
LAKE,OH,2010,86753750.7335625,63385.142112375
LAKE,OH,2011,91924113.4562625,67199.366954175
LAKE,OH,2012,88591641.2407875,64735.780790525
LAKE,OH,2013,77259899.264475,56788.68928465
LAKE,OH,2014,73542828.0738375,53870.470619225
LAKE,OH,2015,70356120.5103,51241.7915202
LAKE,OH,2016,64096649.2587,46579.34478579999
LAKE,OH,2017,55083483.9789,39881.4512026
LAKE,OH,2018,42048018.3228,30491.923945199997
LAKE,OH,2019,33711738.765,24520.86559
LAKE,OR,2006,2759992.4145,2178.413543
LAKE,OR,2007,3511309.875,2742.45525
LAKE,OR,2008,3594978.225,2847.97785
LAKE,OR,2009,3525689.8102125,2791.776293475
LAKE,OR,2010,4124103.2974875,3262.468608325
LAKE,OR,2011,4355986.0556625,3486.102983775
LAKE,OR,2012,3982871.6938500004,3209.1686159
LAKE,OR,2013,4196064.2145375,3387.136643025
LAKE,OR,2014,4275155.0475,3421.126735
LAKE,OR,2015,4424446.7628,3485.6018851999997
LAKE,OR,2016,3727906.3049999997,2927.55593
LAKE,OR,2017,3211667.9325,2506.682745
LAKE,OR,2018,2122253.6625,1675.4604749999999
LAKE,OR,2019,1676481.8625000003,1349.3714249999998
LAKE,SD,2006,717974.2875000001,591.455725
LAKE,SD,2007,969700.2375,789.391675
LAKE,SD,2008,909302.3130000001,755.987592
LAKE,SD,2009,974152.05,854.91755
LAKE,SD,2010,1110718.575,938.54575
LAKE,SD,2011,1388979.0375,1161.335275
LAKE,SD,2012,1476501.165,1202.172165
LAKE,SD,2013,1340339.3625,1095.258675
LAKE,SD,2014,1348858.65,1072.73665
LAKE,SD,2015,1427660.475,1124.8676
LAKE,SD,2016,1311149.5914,1034.4298276
LAKE,SD,2017,1120738.05,894.3718
LAKE,SD,2018,983465.8875000001,771.779825
LAKE,SD,2019,669253.26,522.22726
LAKE,TN,2006,1117803.0525,1028.22149
LAKE,TN,2007,1291769.685,1185.80536
LAKE,TN,2008,1848355.7625,1586.4214
LAKE,TN,2009,2242713.915,1932.21114
LAKE,TN,2010,2572793.475,2239.295475
LAKE,TN,2011,2612255.82,2302.290945
LAKE,TN,2012,2881372.725,2491.126275
LAKE,TN,2013,3416698.2975000003,2847.308735
LAKE,TN,2014,3709990.8,3088.7163
LAKE,TN,2015,3963296.9288999997,3253.0970025999995
LAKE,TN,2016,4178583.2325,3427.607595
LAKE,TN,2017,4220983.4399999995,3450.88994
LAKE,TN,2018,3455044.665,2808.8922900000002
LAKE,TN,2019,2615779.2525,2127.747065
LAKE OF THE WOODS,MN,2006,779008.9995,573.411643
LAKE OF THE WOODS,MN,2007,854009.487,632.094413
LAKE OF THE WOODS,MN,2008,1638558.045,1146.90848
LAKE OF THE WOODS,MN,2009,1396816.8,989.17825
LAKE OF THE WOODS,MN,2010,2008322.025,1407.4429
LAKE OF THE WOODS,MN,2011,1832465.1,1292.32385
LAKE OF THE WOODS,MN,2012,1012576.0125,749.565325
LAKE OF THE WOODS,MN,2013,615194.85,465.9276
LAKE OF THE WOODS,MN,2014,704112.4875,548.009425
LAKE OF THE WOODS,MN,2015,798430.8,624.5097999999999
LAKE OF THE WOODS,MN,2016,842933.2875,660.383475
LAKE OF THE WOODS,MN,2017,478943.3625,392.094925
LAKE OF THE WOODS,MN,2018,375200.9625,313.902775
LAKE OF THE WOODS,MN,2019,435669.4125,345.23497499999996
LAMAR,AL,2006,3425388.8899875,3049.099513325
LAMAR,AL,2007,3615967.892375,3109.12457825
LAMAR,AL,2008,4300639.6145375,3822.969093025
LAMAR,AL,2009,4911224.8059,4389.2966706
LAMAR,AL,2010,6273340.0463625,5538.463957575
LAMAR,AL,2011,7822354.1593125,6786.440452875
LAMAR,AL,2012,7658858.05545,6641.2704003
LAMAR,AL,2013,7619561.8918125,6508.633547875
LAMAR,AL,2014,7770679.163625,6467.73497575
LAMAR,AL,2015,6683963.8767,5534.3143978
LAMAR,AL,2016,5825788.9125,4752.8353
LAMAR,AL,2017,5522799.495,4423.8697950000005
LAMAR,AL,2018,4714982.85,3805.125
LAMAR,AL,2019,4330735.0425,3467.069355
LAMAR,GA,2006,2418094.406,2017.166214
LAMAR,GA,2007,3403504.1765,2769.011801
LAMAR,GA,2008,3928836.775,3188.1488999999997
LAMAR,GA,2009,4477539.075,3638.1013
LAMAR,GA,2010,4850432.6498625,3994.506648575
LAMAR,GA,2011,5843571.6788625,4786.964152574999
LAMAR,GA,2012,5607052.245,4625.384745
LAMAR,GA,2013,5694232.650450001,4639.3057702999995
LAMAR,GA,2014,5374368.6375,4377.348575
LAMAR,GA,2015,6026814.36,4618.4128599999995
LAMAR,GA,2016,6457365.48,4917.71638
LAMAR,GA,2017,6093219.495,4624.9766199999995
LAMAR,GA,2018,6310620.9975000005,4753.736685
LAMAR,GA,2019,5894472.435,4451.33156
LAMAR,MS,2006,6869084.677725,5858.02910015
LAMAR,MS,2007,6984857.9288625,6079.3120025749995
LAMAR,MS,2008,7488582.569999999,6544.164795000001
LAMAR,MS,2009,9369233.8088625,7868.769132574999
LAMAR,MS,2010,10297451.94,8643.274965
LAMAR,MS,2011,13859269.47,11418.458569999999
LAMAR,MS,2012,15496986.0563625,12752.918992575
LAMAR,MS,2013,14602504.4184,12086.1999706
LAMAR,MS,2014,15448007.557725,12392.750305149999
LAMAR,MS,2015,15228129.5778,12149.5633252
LAMAR,MS,2016,13032336.285,10397.29866
LAMAR,MS,2017,12982407.030000001,10220.29053
LAMAR,MS,2018,11788971.5625,9127.375125
LAMAR,MS,2019,11211873.93,8573.47443
LAMAR,TX,2006,12713487.952675,11642.40831345
LAMAR,TX,2007,14293490.0841625,13281.037942775
